#ignore	id	x	y	z	vx	vy	vz	m
1	4743	-8.10093742768	-0.0296422662562	0.04318400666629149	-0.805000035833	219.998527211	0	4.4986588823073005e-06
1	4744	-7.94321572097	0.0223079773632	-0.049653149884788285	0.61785249677	219.999132403	0	4.4986588823073005e-06
1	4745	-8.01759341038	0.15032082665	-0.018461914991153267	4.12402690111	219.961342972	0	4.4986588823073005e-06
1	4746	-8.03401611377	-0.189171483576	0.016945144265137463	-5.17875413185	219.939038157	0	4.4986588823073005e-06
1	4747	-7.93618211098	-0.22599626771	0.018561048262206947	-6.26233511986	219.910852754	0	4.4986588823073005e-06
1	4748	-8.00734714192	0.0777997864283	-0.03547766527914102	2.13743014773	219.989616556	0	4.4986588823073005e-06
1	4749	-8.16778498883	-0.127263759837	-0.09225365928209993	-3.42744443377	219.973299799	0	4.4986588823073005e-06
1	4750	-8.03493804228	0.187645371994	0.01958502707282836	5.13640911032	219.940031148	0	4.4986588823073005e-06
1	4751	-8.21993657544	0.182991256893	0.08976333661144939	4.89640085122	219.945505202	0	4.4986588823073005e-06
1	4752	-7.89670628992	0.0871402964549	-0.06493572267946571	2.42755617205	219.986606345	0	4.4986588823073005e-06
1	4753	-7.98250568358	0.0757671121361	-0.009801681793693812	2.0880678982	219.990090623	0	4.4986588823073005e-06
1	4754	-8.1361895485	-0.076323444607	-0.053077861482293015	-2.06367107924	219.990320836	0	4.4986588823073005e-06
1	4755	-8.18383555523	0.20917010968	0.09613682636213311	5.62112966824	219.928176688	0	4.4986588823073005e-06
1	4756	-7.98769944648	-0.132888266215	0.07465152610570466	-3.65954850437	219.96956086	0	4.4986588823073005e-06
1	4757	-7.79746956815	-0.0491707142836	0.0788269240393554	-1.38728878284	219.995625933	0	4.4986588823073005e-06
1	4758	-8.18330806195	-0.165130954561	-0.0981799798682312	-4.43847593016	219.95522256	0	4.4986588823073005e-06
1	4759	-7.88372486934	-0.00150225624735	0.002753228745410105	-0.0419213473193	219.999996006	0	4.4986588823073005e-06
1	4760	-7.87325402623	-0.18778694009	0.09388804851696811	-5.24578281676	219.937449659	0	4.4986588823073005e-06
1	4761	-7.79588556612	-0.177835977408	-0.01273096404181455	-5.01722855023	219.942782145	0	4.4986588823073005e-06
1	4762	-7.9381727976	-0.107945944118	-0.021555761677797297	-2.99135744814	219.979662198	0	4.4986588823073005e-06
1	4763	-7.91341609028	-0.217372305478	0.0018051290762118866	-6.0408646745	219.917047893	0	4.4986588823073005e-06
1	4764	-7.884502646	-0.173127796528	0.07223077680288287	-4.82959269757	219.946982326	0	4.4986588823073005e-06
1	4765	-7.99474605328	0.222708845235	0.018157955821968913	6.12614160427	219.914688889	0	4.4986588823073005e-06
1	4766	-8.07179524147	-0.147719863126	-0.012104440215452733	-4.02548976403	219.963168354	0	4.4986588823073005e-06
1	4767	-8.14024263767	-0.00893601020337	-0.024571803159760902	-0.241506444919	219.999867442	0	4.4986588823073005e-06
1	4768	-8.10677846999	-0.0888334342636	-0.07879611399658154	-2.4105977944	219.986792827	0	4.4986588823073005e-06
1	4769	-7.93020630836	0.16393413173	-0.025529975038722702	4.54689373725	219.953008066	0	4.4986588823073005e-06
1	4770	-8.22886126557	0.029087032906	-0.03486287770315058	0.77764189431	219.998625616	0	4.4986588823073005e-06
1	4771	-8.24780948925	0.149003350248	0.04903224902378148	3.97382953925	219.964107706	0	4.4986588823073005e-06
1	4772	-8.11412396028	-0.171239377645	0.09551596448649394	-4.6418167718	219.951025315	0	4.4986588823073005e-06
1	4773	-7.84196884925	0.0212574332504	-0.058523517581061335	0.5963576524	219.99919172	0	4.4986588823073005e-06
1	4774	-7.9810676871	0.212726078558	0.02743792392390798	5.86176236938	219.92189464	0	4.4986588823073005e-06
1	4775	-7.94190710716	0.0147291414678	-0.0007778364854022224	0.408013529544	219.999621647	0	4.4986588823073005e-06
1	4776	-7.76932580184	-0.113452556125	-0.010287988367244344	-3.2122351749	219.976547716	0	4.4986588823073005e-06
1	4777	-7.94086477474	0.203034120093	0.05243217499181649	5.6231801525	219.92812427	0	4.4986588823073005e-06
1	4778	-8.18623702258	-0.154107212508	0.010290675566456492	-4.1408012944	219.961027831	0	4.4986588823073005e-06
1	4779	-7.83160083365	0.0848484950953	0.0295635467310274	2.38336629822	219.987089542	0	4.4986588823073005e-06
1	4780	-7.98565873164	0.107320711262	-0.04078366865679326	2.95635280568	219.980135417	0	4.4986588823073005e-06
1	4781	-7.99872432836	-0.103606346014	-0.03767617883073296	-2.84938989386	219.981546902	0	4.4986588823073005e-06
1	4782	-7.90114543678	0.0157521017156	0.013155636632427872	0.43860165823	219.999562792	0	4.4986588823073005e-06
1	4783	-7.97387886754	-0.0368128999327	-0.052433814356414456	-1.0156602342	219.99765552	0	4.4986588823073005e-06
1	4784	-7.86263394098	0.109787686971	-0.09384772210751435	3.07160896176	219.978556269	0	4.4986588823073005e-06
1	4785	-7.8564372792	-0.171161560543	0.0022708672705359367	-4.7918170556	219.947808558	0	4.4986588823073005e-06
1	4786	-7.91857067896	0.115346423921	-0.0707346708391739	3.20430573822	219.976663364	0	4.4986588823073005e-06
1	4787	-8.08279084338	-0.216283190099	0.04301591877027228	-5.8847589943	219.921280488	0	4.4986588823073005e-06
1	4788	-8.06167244161	-0.124227307607	0.004639751828496103	-3.38971393429	219.973884449	0	4.4986588823073005e-06
1	4789	-8.13420337029	-0.15734192611	-0.021660431153999696	-4.25471901141	219.958853803	0	4.4986588823073005e-06
1	4790	-8.15182107334	-0.00701317585755	-0.06390865113590667	-0.189270361039	219.999918583	0	4.4986588823073005e-06
1	4791	-8.06465020221	0.170684138585	0.06086419401779039	4.65514340644	219.950743667	0	4.4986588823073005e-06
1	4792	-7.99893955702	0.00724601970449	-0.09018099209248727	0.199291877323	219.999909733	0	4.4986588823073005e-06
1	4793	-8.21420873512	0.0644773483116	-0.05213518304432046	1.72683457468	219.993222719	0	4.4986588823073005e-06
1	4794	-7.93550036833	0.0139127707771	-0.030796392282192483	0.385710380532	219.99966188	0	4.4986588823073005e-06
1	4795	-8.16656988685	-0.164134021965	0.050378987231531974	-4.42072920355	219.955579955	0	4.4986588823073005e-06
1	4796	-8.17923406151	0.0990924737256	-0.0479551052720876	2.66513274279	219.983856379	0	4.4986588823073005e-06
1	4797	-8.13774825931	0.202335245322	-0.05297518878898595	5.4683432752	219.93202864	0	4.4986588823073005e-06
1	4798	-7.81119559294	0.027421313695	0.004820524508460378	0.772308383384	219.998644404	0	4.4986588823073005e-06
1	4799	-8.13212621026	0.00247972321308	-0.06492112126305911	0.0670844336906	219.999989772	0	4.4986588823073005e-06
1	4800	-8.22280803677	0.0161010373119	-0.035422820753225295	0.4307800209	219.999578246	0	4.4986588823073005e-06
1	4801	-8.02060183245	-0.0349475871797	-0.04020095275465625	-0.958580958977	219.997911632	0	4.4986588823073005e-06
1	4802	-7.82377865507	-0.0802898406772	-0.0513823012758422	-2.25758366591	219.988416322	0	4.4986588823073005e-06
1	4803	-7.88785420024	-0.0259550330773	-0.02707298408240706	-0.723907442938	219.998808992	0	4.4986588823073005e-06
1	4804	-8.06519684532	-0.134929522864	0.074631948937394	-3.6800517466	219.969218799	0	4.4986588823073005e-06
1	4805	-8.00533052374	0.0210497574888	-0.007409703988494207	0.578480879019	219.999239453	0	4.4986588823073005e-06
1	4806	-7.85197402644	-0.0720076861242	-0.014790989637629329	-2.01745762107	219.990749498	0	4.4986588823073005e-06
1	4807	-8.04719171141	0.10571517188	0.04654316209928239	2.88986916834	219.981018854	0	4.4986588823073005e-06
1	4808	-8.13356404841	0.147020142028	0.05569978092479186	3.97601203667	219.964068266	0	4.4986588823073005e-06
1	4809	-8.04930007288	0.0119714780256	-0.02752905564449759	0.327198915299	219.999756684	0	4.4986588823073005e-06
1	4810	-8.22654596275	-0.0311056061732	0.07835856067475075	-0.831841756072	219.998427356	0	4.4986588823073005e-06
1	4811	-7.89890040566	-0.0304231845702	-0.07742632254361902	-0.847339581145	219.998368211	0	4.4986588823073005e-06
1	4812	-8.00097490214	-0.0559510157974	-0.03825898606243874	-1.53842783683	219.994620934	0	4.4986588823073005e-06
1	4813	-7.80586583451	0.130114447344	0.02497477782876023	3.66662752243	219.969442975	0	4.4986588823073005e-06
1	4814	-8.20425593442	-0.0720727003532	-0.005419100299156682	-1.93258016518	219.991511504	0	4.4986588823073005e-06
1	4815	-8.00491719767	-0.151536566299	0.016121475328059937	-4.16394971165	219.96059084	0	4.4986588823073005e-06
1	4816	-7.8424992333	0.0813111683882	-0.004483054699499972	2.28084123746	219.988176417	0	4.4986588823073005e-06
1	4817	-8.05030838759	0.147411988735	0.015357083301695412	4.02782107755	219.963125676	0	4.4986588823073005e-06
1	4818	-8.07889449928	0.170217000937	-0.09439431126185338	4.63422701304	219.951185357	0	4.4986588823073005e-06
1	4819	-8.21289822174	0.0590852495203	-0.04631636429060324	1.58268350237	219.994307001	0	4.4986588823073005e-06
1	4820	-7.83792274119	-0.166081168265	-0.06047164550289972	-4.6606299116	219.95062748	0	4.4986588823073005e-06
1	4821	-8.07687977092	-0.0580683715821	0.02414824132410809	-1.58163944038	219.99431451	0	4.4986588823073005e-06
1	4822	-7.9718706781	0.0266016563202	0.06926898218721153	0.734122772872	219.998775141	0	4.4986588823073005e-06
1	4823	-8.20973273008	-0.167297255077	-0.09085896215347172	-4.48221127417	219.954335675	0	4.4986588823073005e-06
1	4824	-7.84257691843	-0.217204411084	-0.09886161682368962	-6.09068357354	219.915673779	0	4.4986588823073005e-06
1	4825	-8.13012408598	0.228540735804	-0.0832228695509581	6.18183782702	219.913130306	0	4.4986588823073005e-06
1	4826	-7.76481287455	0.179486901208	0.08332829529502259	5.08403405205	219.941248059	0	4.4986588823073005e-06
1	4827	-8.18970558919	-0.0381866279334	-0.027519127757928932	-1.02579594959	219.997608493	0	4.4986588823073005e-06
1	4828	-7.97300561153	-0.01007409183	0.08636509098508538	-0.277975275753	219.999824386	0	4.4986588823073005e-06
1	4829	-8.22123990071	-0.203124371461	0.048640230138230156	-5.433940479	219.932881332	0	4.4986588823073005e-06
1	4830	-7.93037810487	-0.215240022974	0.020701029560211887	-5.96886717806	219.919013786	0	4.4986588823073005e-06
1	4831	-8.01026508951	-0.190584957379	0.06739748326539516	-5.23288899183	219.937756815	0	4.4986588823073005e-06
1	4832	-7.91475462555	0.0173751821516	-0.05503755061390987	0.482962649285	219.999469879	0	4.4986588823073005e-06
1	4833	-8.10887241725	-0.172777893479	-0.0853528717948145	-4.68653457936	219.950077048	0	4.4986588823073005e-06
1	4834	-8.04456388424	0.201005846229	0.08945089660047317	5.49532441877	219.931356131	0	4.4986588823073005e-06
1	4835	-8.07983557576	-0.14951780927	-0.03757390012647848	-4.0704154346	219.962341591	0	4.4986588823073005e-06
1	4836	-7.86493240471	0.0297653311089	0.09373170077286949	0.832597867548	219.998424496	0	4.4986588823073005e-06
1	4837	-8.12817246063	0.0422817350247	0.04038061972626056	1.14439696002	219.997023515	0	4.4986588823073005e-06
1	4838	-8.10088641584	0.0687651892897	0.07711906577906869	1.8674248533	219.992074231	0	4.4986588823073005e-06
1	4839	-8.24207734758	-0.164578491668	-0.08220182833400119	-4.39210291751	219.956153431	0	4.4986588823073005e-06
1	4840	-7.91851149765	-0.0866597351685	-0.022273629653385377	-2.40752319807	219.986826497	0	4.4986588823073005e-06
1	4841	-7.90608567187	0.162932795245	-0.01683247317022467	4.53291387523	219.953296615	0	4.4986588823073005e-06
1	4842	-8.19661854605	0.100901952673	0.04512493968904355	2.70803718267	219.983332402	0	4.4986588823073005e-06
1	4843	-7.82451028228	-0.0245314403826	0.009900051871711057	-0.689741615149	219.998918762	0	4.4986588823073005e-06
1	4844	-7.75355794485	-0.0112338683349	0.0015065253595443195	-0.318750237919	219.999769087	0	4.4986588823073005e-06
1	4845	-7.80958744261	0.100806275832	0.02912942274375835	2.83952686541	219.981674435	0	4.4986588823073005e-06
1	4846	-8.164633065	-0.230883716217	0.025386138834754518	-6.21878776855	219.912088523	0	4.4986588823073005e-06
1	4847	-7.7768822259	-0.194781799412	-0.06161525442189795	-5.50844928544	219.931027794	0	4.4986588823073005e-06
1	4848	-8.22768537067	-0.212523703955	0.09707271764837253	-5.68077447114	219.926644137	0	4.4986588823073005e-06
1	4849	-7.82290086646	-0.0167106123051	0.05020430837102993	-0.46994412717	219.999498073	0	4.4986588823073005e-06
1	4850	-8.06371758425	0.0723564108612	0.014951983448835166	1.97399889278	219.99114375	0	4.4986588823073005e-06
1	4851	-7.80213276867	0.156935563021	-0.07117923656376415	4.42428276863	219.955508506	0	4.4986588823073005e-06
1	4852	-7.82261636945	-0.160081816126	0.08799421540346358	-4.50113184705	219.953949299	0	4.4986588823073005e-06
1	4853	-7.85268788189	0.0870193170633	0.04099632631126254	2.43777349911	219.986493359	0	4.4986588823073005e-06
1	4854	-7.78527960701	-0.0515477262004	-0.026225232750835756	-1.45662734814	219.995177758	0	4.4986588823073005e-06
1	4855	-7.81614583034	-0.0930543347449	0.024083494641677847	-2.61900217961	219.984410419	0	4.4986588823073005e-06
1	4856	-8.00645807425	0.0231299942944	-0.05094518700690873	0.635559127817	219.999081963	0	4.4986588823073005e-06
1	4857	-7.85058979999	0.097045239495	-0.0628425521015435	2.71932710869	219.983193131	0	4.4986588823073005e-06
1	4858	-7.98347433734	-0.0317161610632	-0.005381221261254107	-0.873992960696	219.998263939	0	4.4986588823073005e-06
1	4859	-8.18092987811	0.210898578479	8.790212763536143e-05	5.66956059242	219.926933509	0	4.4986588823073005e-06
1	4860	-7.76135397268	-0.00684166932611	0.06887697217458816	-0.193930939401	219.999914525	0	4.4986588823073005e-06
1	4861	-7.77569265071	0.1658143399	-0.026214109563085383	4.6903684243	219.949995326	0	4.4986588823073005e-06
1	4862	-8.24401056889	-0.100159197839	-0.06476301170932686	-2.67265516795	219.983765115	0	4.4986588823073005e-06
1	4863	-8.21901811171	-0.166125812297	-0.08479397573500769	-4.44581273637	219.955074388	0	4.4986588823073005e-06
1	4864	-8.18243935576	0.19042111186	-0.07330463165694008	5.11843757501	219.940450115	0	4.4986588823073005e-06
1	4865	-8.12526040313	0.174787125479	0.09361906350072971	4.73145126758	219.949115408	0	4.4986588823073005e-06
1	4866	-7.82655882682	-0.0889681107454	0.028708243544571133	-2.5006800967	219.985787266	0	4.4986588823073005e-06
1	4867	-8.23832858387	-0.0630877249202	0.01744575631169268	-1.68467334139	219.993549623	0	4.4986588823073005e-06
1	4868	-8.10879784865	0.215375571054	0.015481774557433964	5.84130000405	219.922439088	0	4.4986588823073005e-06
1	4869	-8.04541459925	0.210402185564	0.07070406699081952	5.75143264772	219.924807656	0	4.4986588823073005e-06
1	4870	-7.81658047364	0.0362884169554	0.03082725679968487	1.02133736432	219.997629237	0	4.4986588823073005e-06
1	4871	-7.92108410142	0.0404931018951	0.02516551212167259	1.12463974647	219.997125403	0	4.4986588823073005e-06
1	4872	-8.08388180581	0.0948378329335	-0.004248341419277324	2.58080067009	219.984861906	0	4.4986588823073005e-06
1	4873	-7.79995279113	0.0537772592965	0.045993687878230965	1.51676762397	219.994771338	0	4.4986588823073005e-06
1	4874	-7.84459855884	-0.181390062094	0.02805224468448103	-5.08568404409	219.941209913	0	4.4986588823073005e-06
1	4875	-7.96671230825	-0.150947842224	-0.0005653723334398675	-4.16766222549	219.960520529	0	4.4986588823073005e-06
1	4876	-8.20022080121	0.151440334124	0.08338814589603202	4.06223127707	219.962492887	0	4.4986588823073005e-06
1	4877	-7.76768330822	-0.130082831537	-0.00560457998785531	-3.68375095155	219.969156881	0	4.4986588823073005e-06
1	4878	-7.89880132102	0.0720039768619	0.011526511186477809	2.00539501303	219.990859789	0	4.4986588823073005e-06
1	4879	-8.24181614053	0.158426299251	-0.061896058773707345	4.22811524463	219.959366796	0	4.4986588823073005e-06
1	4880	-7.92740617013	0.0724264277155	-6.718585911016928e-05	2.00988176928	219.990818843	0	4.4986588823073005e-06
1	4881	-8.01808055707	-0.202245890443	0.09362129446344045	-5.5474558964	219.930047363	0	4.4986588823073005e-06
1	4882	-8.24614578323	0.150422581409	0.03369956061922008	4.01247615977	219.963406127	0	4.4986588823073005e-06
1	4883	-7.75244633097	-0.068952258485	0.00759871192684998	-1.95665938747	219.991298655	0	4.4986588823073005e-06
1	4884	-7.92350901232	-0.206409309689	0.012483590752512416	-5.72910915214	219.925390322	0	4.4986588823073005e-06
1	4885	-7.82162186606	-0.0767655543286	-0.03534999705895814	-2.15909294918	219.989405012	0	4.4986588823073005e-06
1	4886	-7.9548042331	0.0449873809395	-0.05728272741949585	1.24416204948	219.996481928	0	4.4986588823073005e-06
1	4887	-7.81909375859	0.139945396486	-0.06659023153259565	3.93690856341	219.964771613	0	4.4986588823073005e-06
1	4888	-7.7954920126	-0.0388071278666	0.07591348620975993	-1.09517941009	219.997274033	0	4.4986588823073005e-06
1	4889	-8.18488603969	0.0482825854586	-0.06783575884260926	1.29775588059	219.996172307	0	4.4986588823073005e-06
1	4890	-7.77017589494	-0.174020644806	0.007338744530084956	-4.9258787205	219.944846993	0	4.4986588823073005e-06
1	4891	-8.07516110648	-0.199450878164	-0.02844692521718739	-5.43219068472	219.932924557	0	4.4986588823073005e-06
1	4892	-7.90999727783	0.0282129922283	0.04197678889531492	0.784680271263	219.998600625	0	4.4986588823073005e-06
1	4893	-7.80592158035	0.137212748413	0.09725711862690936	3.86656998176	219.966019277	0	4.4986588823073005e-06
1	4894	-7.97761264758	-0.104300290982	0.006709390409387159	-2.87606131869	219.981199813	0	4.4986588823073005e-06
1	4895	-7.9956757076	-0.163552879395	-0.03900722444276226	-4.49919550731	219.953988915	0	4.4986588823073005e-06
1	4896	-7.92893785518	-0.0698885720667	0.05071576187330615	-1.93908552267	219.99145426	0	4.4986588823073005e-06
1	4897	-8.03582265621	0.0449015036469	0.0294326285300463	1.22926762048	219.996565658	0	4.4986588823073005e-06
1	4898	-8.09617886991	-0.088915700335	0.0894872506426014	-2.41598843168	219.986733691	0	4.4986588823073005e-06
1	4899	-8.13185344997	0.0643991050328	0.06214547232111742	1.7422053827	219.993101529	0	4.4986588823073005e-06
1	4900	-7.83655066842	-0.187336687262	-0.042164635887412705	-5.25770860418	219.937164891	0	4.4986588823073005e-06
1	4901	-8.03588203959	0.157859349731	-0.024300878698499465	4.32091433853	219.957563405	0	4.4986588823073005e-06
1	4902	-8.13716822423	-0.134639382505	0.031850976334419856	-3.63967039059	219.969890666	0	4.4986588823073005e-06
1	4903	-8.16557435069	-0.120125741386	0.09758755587226439	-3.23612310514	219.976197592	0	4.4986588823073005e-06
1	4904	-8.08873700838	-0.0711598204957	-0.0025421823975948776	-1.93535217166	219.991487135	0	4.4986588823073005e-06
1	4905	-8.19550288451	-0.0307777209204	-0.054713584071977794	-0.826191016084	219.99844865	0	4.4986588823073005e-06
1	4906	-8.23278734811	-0.0378134907799	-0.0018208877546932872	-1.01045731814	219.997679479	0	4.4986588823073005e-06
1	4907	-7.80378371247	0.0831943337744	0.0037266160009121058	2.34523586521	219.987499347	0	4.4986588823073005e-06
1	4908	-8.16147002834	0.19416059364	0.05866834042750449	5.23229859401	219.937770861	0	4.4986588823073005e-06
1	4909	-8.24002314711	0.136243680566	-0.011330339140700335	3.63706665025	219.969933732	0	4.4986588823073005e-06
1	4910	-8.11951770407	-0.00908845098755	-0.033267651679386126	-0.246253292076	219.99986218	0	4.4986588823073005e-06
1	4911	-8.01855589417	-0.0144546179812	-0.045242500756182816	-0.396581483133	219.999642552	0	4.4986588823073005e-06
1	4912	-7.86034517918	0.0562990205449	-0.04507492561954558	1.57568994155	219.994357203	0	4.4986588823073005e-06
1	4913	-8.08854098702	0.0961948545298	0.041457884762166414	2.6162161485	219.984443571	0	4.4986588823073005e-06
1	4914	-8.09766346797	0.117164984299	-0.08240723424582808	3.18284390519	219.976974942	0	4.4986588823073005e-06
1	4915	-8.21108507794	-0.197698189606	-0.0007147370882840676	-5.29540251137	219.936260567	0	4.4986588823073005e-06
1	4916	-8.16383631442	0.177369875417	-0.09558040353941306	4.77865609823	219.94809489	0	4.4986588823073005e-06
1	4917	-8.08694580973	-0.228883074301	0.00010619002422887491	-6.22411990319	219.911937674	0	4.4986588823073005e-06
1	4918	-7.9312713295	0.217943189057	-0.018464068692867278	6.043092893	219.916986675	0	4.4986588823073005e-06
1	4919	-8.09053830562	0.125836014911	-0.06659611786648506	3.42135150018	219.97339465	0	4.4986588823073005e-06
1	4920	-7.92655498258	0.0317409694975	-0.04636899190421369	0.880957404427	219.998236161	0	4.4986588823073005e-06
1	4921	-7.88964168526	-0.171668146248	-0.030533326576740058	-4.78577566044	219.947940093	0	4.4986588823073005e-06
1	4922	-7.86753721879	-0.103337980283	0.02499762759643971	-2.88939145826	219.981025129	0	4.4986588823073005e-06
1	4923	-7.85497417544	0.0410023762135	0.0557962707551288	1.14836785891	219.997002823	0	4.4986588823073005e-06
1	4924	-8.0732828396	0.0214334917776	0.05445806831759331	0.584068670345	219.999224689	0	4.4986588823073005e-06
1	4925	-7.83839141097	-0.0481647977403	-0.011479478768553486	-1.35181504825	219.99584677	0	4.4986588823073005e-06
1	4926	-7.88849092415	0.0486287442866	-0.04322684827018937	1.35616819195	219.995819978	0	4.4986588823073005e-06
1	4927	-7.77423523515	0.0606501201506	-0.052236394892809825	1.716261472	219.993305459	0	4.4986588823073005e-06
1	4928	-7.8843028958	0.15895647136	-0.02850387493579086	4.43454787207	219.955301789	0	4.4986588823073005e-06
1	4929	-8.08475776528	0.0294467590101	0.09498636168018312	0.801291046701	219.998540751	0	4.4986588823073005e-06
1	4930	-8.14017728689	0.100555422335	0.05118505125664352	2.71744759944	219.983216356	0	4.4986588823073005e-06
1	4931	-7.85172072076	0.0386965471772	0.07514451359114735	1.0842383846	219.997328227	0	4.4986588823073005e-06
1	4932	-7.8346525474	0.0837982976981	0.01096642983069547	2.35295323473	219.987416938	0	4.4986588823073005e-06
1	4933	-8.09905990701	-0.196830414951	0.027057093343717836	-5.3450535646	219.935059512	0	4.4986588823073005e-06
1	4934	-8.05066342594	0.182272392605	-0.00723631249309567	4.97967069223	219.943635688	0	4.4986588823073005e-06
1	4935	-7.77470232273	0.0861077455555	-0.04342481329554537	2.43643312478	219.986508208	0	4.4986588823073005e-06
1	4936	-8.16114733166	0.0536115198107	0.07215632959656768	1.44517423848	219.995253293	0	4.4986588823073005e-06
1	4937	-8.22663008909	-0.185807818175	0.06386377765530718	-4.96768385011	219.943906752	0	4.4986588823073005e-06
1	4938	-8.24418616722	-0.178298395988	0.07980516275026411	-4.75686452816	219.94856726	0	4.4986588823073005e-06
1	4939	-8.19515837277	0.210295666187	0.0001823162305442383	5.6435543469	219.927602393	0	4.4986588823073005e-06
1	4940	-8.10622913328	0.126741786652	0.08891129759118097	3.43930391225	219.973114695	0	4.4986588823073005e-06
1	4941	-7.83748940344	-0.0903964541165	0.059534886614400595	-2.53727899557	219.985368185	0	4.4986588823073005e-06
1	4942	-7.84425489697	-0.165521755517	0.005527660675599913	-4.6411905915	219.951038529	0	4.4986588823073005e-06
1	4943	-8.05889989408	0.138770822678	0.08887543503054648	3.78774475135	219.967390742	0	4.4986588823073005e-06
1	4944	-7.93190045639	0.1321945689	-0.09575668363178187	3.66605293536	219.969452552	0	4.4986588823073005e-06
1	4945	-8.01492978889	0.173092677795	-0.055912716103010345	4.75007428489	219.948714009	0	4.4986588823073005e-06
1	4946	-8.04464827083	-0.020597925884	-0.08802400022750614	-0.563297323612	219.999278854	0	4.4986588823073005e-06
1	4947	-7.96446645648	0.111989505693	-0.03435517063813123	3.09314580182	219.978254491	0	4.4986588823073005e-06
1	4948	-8.04789710437	0.14697578604	0.05927691079194372	4.01710927307	219.963321563	0	4.4986588823073005e-06
1	4949	-8.0048784935	0.178969822005	0.03126611983944663	4.9174417747	219.945035785	0	4.4986588823073005e-06
1	4950	-7.79672901798	0.217159638132	0.051459493009126694	6.12520965988	219.914714848	0	4.4986588823073005e-06
1	4951	-7.86166913194	0.0603757923023	-0.021084754978422618	1.68949906217	219.993512616	0	4.4986588823073005e-06
1	4952	-8.15147413839	0.181201979237	-0.07812958475510055	4.88924935757	219.945664292	0	4.4986588823073005e-06
1	4953	-8.0032708597	-0.129871746822	0.0893768592699535	-3.56954346447	219.97103982	0	4.4986588823073005e-06
1	4954	-8.09471759596	0.164057835162	-0.004557401718608994	4.45788414805	219.954830065	0	4.4986588823073005e-06
1	4955	-7.85432375593	0.153122957087	-0.08341712287711799	4.28816683903	219.958204269	0	4.4986588823073005e-06
1	4956	-8.13661294783	-0.00721357257363	0.06977923528520094	-0.195042501432	219.999913542	0	4.4986588823073005e-06
1	4957	-7.99091513075	-0.0980639593392	0.09359983143027215	-2.69962155203	219.983435839	0	4.4986588823073005e-06
1	4958	-8.19475502627	0.0846789232515	0.01727739217541209	2.27320628124	219.988255444	0	4.4986588823073005e-06
1	4959	-8.17805369734	-0.0903560534431	-0.027664775884803913	-2.43054390622	219.986573355	0	4.4986588823073005e-06
1	4960	-8.16407822909	-0.0953900072616	-0.01759986836334923	-2.57032927423	219.984984504	0	4.4986588823073005e-06
1	4961	-8.1476869824	-0.0633383777767	0.06471501813558858	-1.71018132123	219.993352808	0	4.4986588823073005e-06
1	4962	-7.97672328402	-0.0897027966569	0.01739744229489537	-2.47386888482	219.986090407	0	4.4986588823073005e-06
1	4963	-7.7786168773	0.102161683977	-0.08433379912811603	2.88915531406	219.981028231	0	4.4986588823073005e-06
1	4964	-7.79033011647	-0.0896775707818	-0.03296922601122153	-2.53233922514	219.985425104	0	4.4986588823073005e-06
1	4965	-8.03148693096	-0.104632037633	0.08689028515255962	-2.86585725774	219.981332986	0	4.4986588823073005e-06
1	4966	-7.9803028661	0.0250334397664	0.06384330334277541	0.690115368372	219.99891759	0	4.4986588823073005e-06
1	4967	-8.18636891459	0.0686135570219	0.08806463934941666	1.8438519605	219.992273069	0	4.4986588823073005e-06
1	4968	-8.24318883473	-0.088099506623	-0.06556618635711065	-2.35112709465	219.987436463	0	4.4986588823073005e-06
1	4969	-7.89620837231	-0.220458170262	0.08853668706586892	-6.13989690622	219.914305278	0	4.4986588823073005e-06
1	4970	-8.12726625478	0.0562818826907	0.02218457585832212	1.5234787338	219.994724965	0	4.4986588823073005e-06
1	4971	-7.80401806841	0.0835821796764	0.02886293382621183	2.35609718421	219.987383288	0	4.4986588823073005e-06
1	4972	-8.21635649348	0.202520997408	-0.005643434493703456	5.42102707738	219.933200007	0	4.4986588823073005e-06
1	4973	-8.08742566434	-0.018028001572	-0.09578114967573235	-0.49040951428	219.999453405	0	4.4986588823073005e-06
1	4974	-7.78159480981	-0.150740727731	-0.08691060002337332	-4.26091828403	219.958733801	0	4.4986588823073005e-06
1	4975	-7.92516939994	-0.123036857198	-0.044543327941778336	-3.41504967622	219.973492575	0	4.4986588823073005e-06
1	4976	-7.92109517275	-0.136073734651	-0.035230404027498205	-3.77874583849	219.967545515	0	4.4986588823073005e-06
1	4977	-8.22844852369	0.118760647874	0.07100138094560912	3.17491463848	219.977089528	0	4.4986588823073005e-06
1	4978	-8.14053751963	0.119428703885	0.0077687430608262414	3.22724238813	219.97632806	0	4.4986588823073005e-06
1	4979	-7.85810267035	0.146791223294	0.001620298411361909	4.10893537858	219.961625403	0	4.4986588823073005e-06
1	4980	-8.2107130638	0.149390606001	-0.07821204095393107	4.00214870393	219.963594274	0	4.4986588823073005e-06
1	4981	-7.93042527873	-0.123062534612	0.08610697432752404	-3.41349896813	219.973516644	0	4.4986588823073005e-06
1	4982	-8.08891070768	-0.0912938502071	0.005375948260025812	-2.4828272554	219.985989483	0	4.4986588823073005e-06
1	4983	-7.78713831336	-0.118139705391	-0.09971821324248611	-3.33726506457	219.974686412	0	4.4986588823073005e-06
